,Athens,Berlin,Paris,Rome,query,London,Hanoi,Rio de Janeiro,Lisbon,Tokyo,Seoul,Bangkok,Minsk,Warsaw,Cape Town,Dublin
2022-01-18 13:00:00+01:00,11.2,3.5,6.6,11.1,2022-01-18 08:00:00+01:00,5.6,16.0,29.6,9.5,2.2,-6.4,29.4,-3.8,2.4,21.0,7.8
2022-01-18 14:00:00+01:00,11.0,3.8,7.2,12.4,2022-01-18 08:00:00+01:00,6.2,15.6,31.1,10.9,2.1,-7.2,28.5,-3.8,1.8,21.4,8.9
2022-01-18 15:00:00+01:00,10.6,4.0,8.1,13.9,2022-01-18 08:00:00+01:00,6.4,15.0,32.3,12.0,1.9,-7.8,27.4,-4.2,1.6,21.4,10.1
2022-01-18 16:00:00+01:00,9.4,4.1,7.6,12.8,2022-01-18 08:00:00+01:00,7.2,14.5,33.4,12.7,1.8,-8.3,26.7,-4.7,0.7,21.3,9.4
2022-01-18 17:00:00+01:00,8.7,4.1,6.8,10.3,2022-01-18 08:00:00+01:00,6.2,14.0,33.9,13.3,1.8,-8.6,26.2,-5.1,-0.1,20.9,9.5
2022-01-18 18:00:00+01:00,7.8,4.2,5.6,9.0,2022-01-18 08:00:00+01:00,5.5,13.3,32.9,12.1,1.7,-8.8,26.0,-5.2,-0.4,20.3,8.7
2022-01-18 19:00:00+01:00,7.3,4.8,5.0,6.8,2022-01-18 08:00:00+01:00,5.1,12.9,32.3,10.9,1.7,-8.9,25.6,-5.3,-0.9,19.3,9.0
2022-01-18 22:00:00+01:00,7.1,4.3,4.2,3.7,2022-01-18 22:00:00+01:00,5.8,12.8,30.2,9.0,1.1,-8.8,25.0,-7.0,-0.9,18.7,9.8
2022-01-18 23:00:00+01:00,6.9,4.2,3.7,3.0,2022-01-18 22:00:00+01:00,5.2,12.5,29.3,8.2,0.7,-9.5,24.4,-6.3,-1.2,18.3,9.8
2022-01-19 00:00:00+01:00,6.6,4.3,3.2,2.5,2022-01-18 22:00:00+01:00,4.6,11.8,28.5,7.6,1.6,-8.8,23.9,-5.5,-1.4,17.6,9.8
2022-01-19 01:00:00+01:00,6.4,4.4,2.8,2.0,2022-01-18 22:00:00+01:00,4.0,12.4,28.0,7.1,2.9,-6.9,24.1,-5.1,-1.6,17.2,9.8
2022-01-19 02:00:00+01:00,6.2,3.5,2.1,1.7,2022-01-18 22:00:00+01:00,3.4,13.3,27.5,6.7,4.5,-4.9,25.0,-4.3,-1.5,17.0,9.8
2022-01-19 03:00:00+01:00,6.0,3.3,1.9,1.1,2022-01-18 22:00:00+01:00,3.6,15.1,26.9,5.0,5.6,-3.2,25.8,-3.6,-1.4,15.9,9.8
2022-01-19 04:00:00+01:00,5.8,3.1,1.6,0.8,2022-01-18 22:00:00+01:00,3.8,16.9,26.4,4.8,6.1,-2.2,27.3,-2.9,-1.1,16.4,8.4
2022-01-19 05:00:00+01:00,5.7,3.0,1.4,0.6,2022-01-18 22:00:00+01:00,3.9,18.5,25.9,4.7,6.6,-1.7,28.6,-2.9,-0.5,16.7,8.4
2022-01-19 06:00:00+01:00,5.6,2.8,0.5,0.4,2022-01-18 22:00:00+01:00,3.9,19.6,25.0,4.6,7.6,-1.0,29.5,-3.1,0.0,17.5,8.4
2022-01-19 07:00:00+01:00,5.7,2.8,1.3,-0.5,2022-01-18 22:00:00+01:00,4.0,20.1,24.8,4.5,6.6,-1.6,30.1,-3.0,0.6,18.7,8.4
2022-01-19 08:00:00+01:00,5.8,2.1,1.4,0.4,2022-01-18 22:00:00+01:00,4.1,20.8,24.4,4.3,6.2,-1.8,30.7,-3.4,1.1,19.9,8.4
2022-01-19 09:00:00+01:00,7.1,2.2,1.4,1.6,2022-01-18 22:00:00+01:00,4.1,21.7,23.9,3.8,5.6,-2.1,31.6,-3.1,1.3,21.1,7.5
2022-01-19 08:00:00+01:00,6.4,2.1,1.8,2.1,2022-01-19 08:00:00+01:00,5.8,21.5,24.4,4.6,6.2,-1.1,31.4,-3.9,1.1,20.0,8.4
2022-01-19 09:00:00+01:00,6.8,2.2,2.1,2.9,2022-01-19 08:00:00+01:00,5.7,22.3,23.9,4.8,5.6,-1.6,32.0,-3.4,1.4,21.2,7.2
2022-01-19 10:00:00+01:00,7.3,2.5,2.3,5.2,2022-01-19 08:00:00+01:00,5.5,21.4,24.6,5.0,4.4,-2.2,31.4,-2.7,1.4,22.3,7.2
2022-01-19 11:00:00+01:00,7.8,3.1,3.8,7.4,2022-01-19 08:00:00+01:00,5.9,20.6,25.8,6.6,4.9,-3.6,30.4,-1.9,1.6,22.9,7.2
2022-01-19 12:00:00+01:00,8.1,3.5,5.0,9.7,2022-01-19 08:00:00+01:00,6.2,18.8,27.3,8.3,4.7,-4.6,29.3,-1.5,2.1,23.3,7.2
2022-01-19 13:00:00+01:00,8.2,3.5,5.7,11.2,2022-01-19 08:00:00+01:00,7.4,18.7,28.7,9.6,3.6,-5.4,28.6,-1.4,2.4,24.2,7.0
2022-01-19 14:00:00+01:00,8.2,4.0,6.2,12.3,2022-01-19 08:00:00+01:00,8.2,17.8,30.1,11.0,3.2,-6.1,27.7,-1.2,3.4,23.2,7.1
2022-01-19 15:00:00+01:00,8.8,3.3,6.5,13.6,2022-01-19 08:00:00+01:00,9.3,16.6,31.1,12.2,2.7,-6.9,26.8,-1.1,2.7,22.5,7.0
2022-01-19 16:00:00+01:00,7.6,3.2,7.0,12.4,2022-01-19 08:00:00+01:00,8.7,15.9,32.1,12.8,2.4,-7.7,26.2,-0.9,2.2,21.4,6.9
2022-01-19 17:00:00+01:00,6.8,3.3,6.4,10.5,2022-01-19 08:00:00+01:00,7.8,15.5,32.6,13.4,2.1,-8.3,25.7,-0.6,1.7,20.7,6.6
2022-01-19 18:00:00+01:00,5.3,3.0,6.2,9.3,2022-01-19 08:00:00+01:00,7.0,15.0,31.8,12.1,1.7,-8.9,25.3,-0.4,1.4,19.3,5.7
2022-01-19 19:00:00+01:00,4.3,3.0,6.2,7.5,2022-01-19 08:00:00+01:00,6.4,14.4,31.1,10.9,1.2,-9.2,25.0,0.2,1.1,18.2,5.5
2022-01-19 20:00:00+01:00,5.1,3.3,6.8,7.1,2022-01-19 20:00:00+01:00,6.3,15.4,31.3,10.5,1.4,-9.7,25.5,-0.5,0.9,20.6,5.3
2022-01-19 21:00:00+01:00,4.8,3.3,6.7,6.9,2022-01-19 20:00:00+01:00,5.1,15.0,30.0,9.5,1.0,-9.6,24.9,-0.9,0.4,19.0,5.4
2022-01-19 22:00:00+01:00,4.3,3.4,6.6,6.0,2022-01-19 20:00:00+01:00,4.5,14.7,28.4,8.7,0.4,-9.6,24.5,-1.2,-0.2,17.3,5.6
2022-01-19 23:00:00+01:00,3.7,3.4,6.6,6.9,2022-01-19 20:00:00+01:00,4.0,14.5,28.1,8.0,0.8,-10.5,24.4,-1.2,-0.9,16.8,5.6
2022-01-20 00:00:00+01:00,3.3,3.6,6.6,7.0,2022-01-19 20:00:00+01:00,3.6,14.0,27.6,7.5,1.1,-9.6,23.8,-1.3,-0.1,16.2,5.6
2022-01-20 01:00:00+01:00,2.2,3.5,6.6,7.0,2022-01-19 20:00:00+01:00,3.2,14.5,26.9,7.0,2.5,-8.3,24.1,-1.4,0.1,16.1,5.4
2022-01-20 02:00:00+01:00,3.2,3.0,6.1,7.3,2022-01-19 20:00:00+01:00,3.1,15.3,26.3,6.7,4.2,-5.6,25.0,-1.5,0.3,15.9,5.0
2022-01-20 03:00:00+01:00,3.4,2.2,5.3,7.3,2022-01-19 20:00:00+01:00,2.9,16.7,25.8,6.2,5.4,-2.9,26.5,-1.4,0.7,15.2,4.6
2022-01-20 04:00:00+01:00,3.8,1.7,4.7,7.5,2022-01-19 20:00:00+01:00,2.9,18.0,25.5,5.7,6.2,-1.2,28.0,-1.4,0.6,15.8,4.2
2022-01-20 05:00:00+01:00,4.3,1.3,4.4,7.7,2022-01-19 20:00:00+01:00,2.6,18.4,25.3,5.4,6.9,0.1,29.4,-1.7,0.9,16.2,3.9
2022-01-20 06:00:00+01:00,4.8,1.1,4.4,8.1,2022-01-19 20:00:00+01:00,2.4,18.6,25.1,5.2,7.7,0.9,30.0,-2.1,1.0,17.0,3.7
2022-01-20 07:00:00+01:00,5.0,0.6,4.4,8.6,2022-01-19 20:00:00+01:00,2.1,18.8,24.9,5.0,7.1,1.6,30.6,-2.7,1.3,18.3,3.5
2022-01-20 08:00:00+01:00,5.9,0.0,2.5,9.4,2022-01-20 08:00:00+01:00,1.3,20.7,24.4,3.8,6.9,0.6,32.7,-0.6,1.0,20.1,3.2
2022-01-20 09:00:00+01:00,7.2,-0.7,1.8,10.2,2022-01-20 08:00:00+01:00,1.8,19.9,23.9,4.1,6.1,-0.6,31.8,-0.5,0.4,21.6,2.8
2022-01-20 10:00:00+01:00,8.3,0.0,2.9,11.1,2022-01-20 08:00:00+01:00,1.9,19.6,24.7,4.5,5.5,-2.2,30.8,-0.3,0.2,23.1,2.4
2022-01-20 11:00:00+01:00,9.4,1.0,3.8,11.7,2022-01-20 08:00:00+01:00,2.7,19.4,25.7,6.4,4.9,-3.6,29.8,-0.2,-0.2,23.6,3.5
2022-01-20 12:00:00+01:00,10.4,1.7,4.5,12.0,2022-01-20 08:00:00+01:00,3.4,19.0,27.2,8.2,4.1,-5.1,28.7,-0.2,-0.6,23.9,4.7
2022-01-20 13:00:00+01:00,11.4,2.1,5.1,12.2,2022-01-20 08:00:00+01:00,4.0,18.6,28.8,9.6,3.9,-6.5,27.8,-0.1,-1.0,24.6,5.6
2022-01-20 14:00:00+01:00,12.3,3.1,5.6,12.8,2022-01-20 08:00:00+01:00,4.3,18.3,30.1,11.3,3.4,-7.5,27.1,-0.6,-1.0,23.6,6.2
2022-01-20 15:00:00+01:00,11.7,2.4,6.4,12.1,2022-01-20 08:00:00+01:00,5.1,17.8,30.9,12.6,3.1,-8.4,26.8,-1.4,-1.2,22.9,6.6
2022-01-20 16:00:00+01:00,10.9,1.8,5.7,11.5,2022-01-20 08:00:00+01:00,4.4,17.4,32.1,13.3,2.9,-9.2,26.5,-2.1,-1.5,22.3,7.0
2022-01-20 17:00:00+01:00,10.1,1.2,5.0,10.2,2022-01-20 08:00:00+01:00,3.8,17.2,31.5,13.9,2.6,-9.5,26.2,-2.6,-1.9,21.6,6.0
2022-01-20 18:00:00+01:00,8.7,0.9,4.0,9.3,2022-01-20 08:00:00+01:00,2.9,17.1,30.8,12.5,2.4,-9.8,25.9,-2.6,-2.1,20.6,4.8
2022-01-20 19:00:00+01:00,7.8,0.7,3.3,8.0,2022-01-20 08:00:00+01:00,2.4,15.7,29.9,11.0,2.1,-10.1,25.7,-2.9,-2.2,19.1,4.3
2022-01-20 20:00:00+01:00,8.0,0.6,3.3,8.0,2022-01-20 20:00:00+01:00,3.8,16.6,30.2,10.8,2.2,-10.3,26.4,-3.1,-1.4,19.9,3.7
2022-01-20 21:00:00+01:00,8.0,0.3,2.9,7.9,2022-01-20 20:00:00+01:00,2.9,16.5,29.6,9.8,1.9,-10.6,25.9,-3.9,-1.6,18.5,3.4
2022-01-20 22:00:00+01:00,8.2,0.1,2.5,7.6,2022-01-20 20:00:00+01:00,1.9,16.4,28.5,8.9,1.3,-10.6,25.3,-4.6,-1.7,18.3,3.0
2022-01-20 23:00:00+01:00,8.3,-0.1,2.4,7.2,2022-01-20 20:00:00+01:00,1.6,16.3,27.4,8.0,1.8,-11.5,24.9,-4.4,-2.1,18.0,2.7
2022-01-21 00:00:00+01:00,7.8,-0.3,2.4,7.2,2022-01-20 20:00:00+01:00,1.3,16.2,26.8,7.4,2.3,-10.7,24.4,-4.2,-2.1,17.7,2.5
2022-01-21 01:00:00+01:00,7.3,-0.5,2.4,7.1,2022-01-20 20:00:00+01:00,0.8,15.9,26.3,6.9,3.6,-9.2,23.9,-4.0,-2.0,17.5,2.3
2022-01-21 02:00:00+01:00,6.7,-0.9,2.5,6.6,2022-01-20 20:00:00+01:00,0.4,16.3,26.0,6.4,4.8,-6.1,24.6,-3.7,-2.4,17.2,2.2
2022-01-21 03:00:00+01:00,6.2,-1.2,2.4,6.1,2022-01-20 20:00:00+01:00,0.2,16.6,25.5,6.0,5.7,-3.1,25.8,-3.4,-2.5,16.2,2.1
2022-01-21 04:00:00+01:00,5.7,-1.5,2.3,5.9,2022-01-20 20:00:00+01:00,0.1,17.0,25.1,5.7,6.1,-1.1,27.0,-3.2,-3.0,17.1,1.7
2022-01-21 05:00:00+01:00,5.3,-1.8,2.1,5.4,2022-01-20 20:00:00+01:00,-0.2,17.2,24.8,5.5,6.7,0.3,26.9,-3.0,-2.5,17.5,2.1
2022-01-21 06:00:00+01:00,3.8,-2.1,1.9,4.7,2022-01-20 20:00:00+01:00,-0.4,17.5,24.6,5.5,6.1,1.2,27.3,-2.8,-2.4,18.3,2.1
2022-01-21 07:00:00+01:00,4.9,-2.4,1.7,5.4,2022-01-20 20:00:00+01:00,-0.6,17.7,24.4,5.5,5.7,2.0,27.5,-3.0,-2.1,19.7,2.1
2022-01-21 08:00:00+01:00,10.9,-3.1,1.6,6.5,2022-01-21 08:00:00+01:00,-0.1,18.0,23.8,7.0,5.2,1.4,30.7,-3.1,-1.5,21.6,3.1
2022-01-21 09:00:00+01:00,11.7,-2.7,1.0,7.0,2022-01-21 08:00:00+01:00,-0.4,18.5,24.1,7.0,4.2,0.3,31.0,-2.7,-1.3,23.3,3.0
2022-01-21 10:00:00+01:00,12.4,-1.5,2.4,7.7,2022-01-21 08:00:00+01:00,-0.7,19.3,24.5,6.9,3.3,-1.4,29.9,-2.5,-1.0,24.8,3.0
2022-01-21 11:00:00+01:00,13.0,-0.2,3.4,8.8,2022-01-21 08:00:00+01:00,0.8,18.7,25.1,7.7,2.9,-2.5,28.7,-2.3,-0.8,25.9,3.6
2022-01-21 12:00:00+01:00,13.6,0.8,4.1,10.0,2022-01-21 08:00:00+01:00,2.3,18.4,25.7,8.4,2.4,-3.7,27.3,-2.2,-0.5,27.0,4.1
2022-01-21 13:00:00+01:00,14.1,1.5,4.7,11.1,2022-01-21 08:00:00+01:00,3.9,18.2,26.4,9.6,2.3,-4.8,26.1,-1.7,-0.2,27.5,5.0
2022-01-21 14:00:00+01:00,14.6,2.7,5.2,12.6,2022-01-21 08:00:00+01:00,4.8,18.3,27.6,11.0,1.9,-5.7,24.9,-2.3,0.2,28.4,5.6
2022-01-21 15:00:00+01:00,14.0,1.9,5.6,11.9,2022-01-21 08:00:00+01:00,5.2,18.2,29.0,12.1,1.6,-6.8,24.6,-2.5,-0.3,27.6,5.9
2022-01-21 16:00:00+01:00,13.1,1.6,6.3,11.2,2022-01-21 08:00:00+01:00,5.8,18.2,30.7,13.3,1.5,-7.8,24.4,-2.8,-0.9,27.1,6.4
2022-01-21 17:00:00+01:00,12.2,1.3,5.4,9.7,2022-01-21 08:00:00+01:00,4.6,18.1,30.1,12.8,0.9,-8.3,24.3,-3.1,-1.3,26.7,5.5
2022-01-21 18:00:00+01:00,10.3,1.1,4.8,8.3,2022-01-21 08:00:00+01:00,3.7,18.1,29.8,12.0,0.5,-8.6,24.1,-3.0,-1.5,25.7,4.7
2022-01-21 19:00:00+01:00,8.8,1.1,4.3,7.0,2022-01-21 08:00:00+01:00,3.4,18.1,29.2,10.6,-0.1,-8.6,24.1,-3.2,-1.6,24.5,4.3
2022-01-21 20:00:00+01:00,10.8,1.0,3.1,6.4,2022-01-21 20:00:00+01:00,4.5,16.9,28.7,10.5,-0.6,-7.8,25.2,-3.1,-1.6,27.7,4.2
2022-01-21 21:00:00+01:00,9.9,1.5,2.8,5.6,2022-01-21 20:00:00+01:00,4.4,16.9,28.1,9.5,-0.7,-7.3,25.0,-3.6,-2.1,25.0,3.9
2022-01-21 22:00:00+01:00,9.1,1.9,2.5,4.7,2022-01-21 20:00:00+01:00,4.3,16.9,27.1,8.7,-0.8,-6.8,24.8,-4.0,-2.6,22.5,3.3
2022-01-21 23:00:00+01:00,8.4,2.4,2.0,4.0,2022-01-21 20:00:00+01:00,4.0,16.9,26.0,7.9,-1.6,-6.5,24.6,-4.4,-3.0,20.0,3.6
2022-01-22 00:00:00+01:00,7.7,3.0,1.8,3.2,2022-01-21 20:00:00+01:00,3.8,16.9,25.4,7.3,0.1,-6.1,24.4,-4.7,-2.8,19.5,3.6
2022-01-22 01:00:00+01:00,7.1,3.5,0.9,2.6,2022-01-21 20:00:00+01:00,3.4,16.9,25.0,6.7,2.2,-5.2,23.9,-5.0,-2.7,19.1,3.6
2022-01-22 02:00:00+01:00,6.6,3.6,1.6,2.1,2022-01-21 20:00:00+01:00,3.2,16.9,24.6,6.3,4.6,-3.2,25.0,-5.3,-2.6,18.8,3.9
2022-01-22 03:00:00+01:00,6.0,3.4,1.8,1.7,2022-01-21 20:00:00+01:00,3.0,16.9,24.3,5.9,6.5,-0.9,26.2,-5.6,-2.6,18.5,4.3
2022-01-22 04:00:00+01:00,5.5,3.3,2.0,1.3,2022-01-21 20:00:00+01:00,3.0,17.2,24.0,5.4,7.6,0.8,27.4,-5.9,-2.6,17.8,4.6
2022-01-22 05:00:00+01:00,5.0,2.6,2.1,0.8,2022-01-21 20:00:00+01:00,2.9,17.6,23.7,5.2,8.6,1.9,28.2,-6.3,-2.4,18.9,4.8
2022-01-22 06:00:00+01:00,4.6,2.0,2.2,0.4,2022-01-21 20:00:00+01:00,2.8,18.1,23.5,5.0,9.7,2.7,28.4,-7.0,-2.2,20.1,4.9
2022-01-22 07:00:00+01:00,4.2,1.4,2.4,-0.3,2022-01-21 20:00:00+01:00,2.0,18.6,23.4,4.8,9.1,3.5,28.4,-7.6,-2.1,22.3,5.0
2022-01-22 08:00:00+01:00,5.2,1.8,3.2,1.9,2022-01-22 08:00:00+01:00,4.4,21.4,22.6,5.2,8.4,3.9,27.5,-4.3,-1.8,25.5,5.0
2022-01-22 09:00:00+01:00,4.6,1.5,3.0,2.6,2022-01-22 08:00:00+01:00,4.4,22.1,22.1,4.9,7.1,2.8,27.5,-4.2,-1.4,27.3,5.1
2022-01-22 10:00:00+01:00,4.0,1.7,3.5,3.3,2022-01-22 08:00:00+01:00,4.4,21.5,23.2,5.7,6.4,1.7,27.5,-4.1,-1.0,29.4,5.2
2022-01-22 11:00:00+01:00,4.3,2.4,4.0,5.3,2022-01-22 08:00:00+01:00,4.4,21.1,24.5,6.4,5.7,0.5,26.9,-4.0,-1.1,30.8,5.5
2022-01-22 12:00:00+01:00,4.4,2.9,5.0,7.1,2022-01-22 08:00:00+01:00,4.9,20.5,26.0,8.2,4.6,-0.2,26.2,-3.9,-0.8,32.0,6.2
2022-01-22 13:00:00+01:00,4.5,3.0,5.6,8.5,2022-01-22 08:00:00+01:00,5.5,20.1,27.6,9.6,4.1,-0.5,26.0,-3.8,0.0,32.7,6.9
2022-01-22 14:00:00+01:00,5.4,3.7,6.1,9.5,2022-01-22 08:00:00+01:00,6.1,20.1,28.9,11.1,3.4,-1.1,25.0,-3.8,-0.6,33.7,7.3
2022-01-22 15:00:00+01:00,4.5,3.0,6.5,10.7,2022-01-22 08:00:00+01:00,6.4,20.1,29.9,12.4,3.1,-1.9,24.6,-3.7,-0.9,32.2,7.6
2022-01-22 16:00:00+01:00,3.9,3.0,7.1,9.6,2022-01-22 08:00:00+01:00,7.1,20.0,30.6,13.2,2.5,-2.7,24.3,-3.9,-1.7,31.1,8.3
2022-01-22 17:00:00+01:00,3.4,2.4,5.9,8.3,2022-01-22 08:00:00+01:00,5.6,19.9,31.0,13.9,2.4,-3.4,24.2,-4.2,-2.0,30.3,7.4
2022-01-22 18:00:00+01:00,2.9,2.5,5.0,7.2,2022-01-22 08:00:00+01:00,4.7,19.7,30.2,12.6,2.3,-3.9,24.2,-4.6,-1.7,28.6,6.2
2022-01-22 19:00:00+01:00,2.6,2.3,4.5,4.8,2022-01-22 08:00:00+01:00,4.2,19.6,29.5,11.4,2.1,-4.5,24.3,-4.8,-1.5,27.0,5.7
2022-01-22 20:00:00+01:00,3.0,1.6,4.5,3.4,2022-01-22 20:00:00+01:00,4.2,19.2,29.8,11.2,1.7,-1.7,24.6,-4.8,-0.5,32.8,6.0
2022-01-22 21:00:00+01:00,2.2,2.2,4.1,2.5,2022-01-22 20:00:00+01:00,3.8,19.1,29.1,10.5,1.7,-2.0,24.2,-5.7,-0.7,30.1,5.6
2022-01-22 22:00:00+01:00,1.7,2.5,3.8,1.7,2022-01-22 20:00:00+01:00,3.6,19.1,27.8,9.8,1.8,-2.4,23.8,-6.5,-0.8,27.7,5.3
2022-01-22 23:00:00+01:00,1.2,3.0,3.5,0.9,2022-01-22 20:00:00+01:00,3.3,19.1,26.6,9.1,1.2,-2.6,23.5,-7.3,-1.0,25.3,5.0
2022-01-23 00:00:00+01:00,0.9,3.5,3.5,0.3,2022-01-22 20:00:00+01:00,3.4,19.0,25.8,8.5,2.2,-2.9,23.2,-7.9,-1.1,24.8,4.8
2022-01-23 01:00:00+01:00,0.0,3.7,3.3,0.0,2022-01-22 20:00:00+01:00,3.3,19.1,25.2,8.0,3.8,-1.9,23.3,-8.6,-1.2,24.3,4.8
2022-01-23 02:00:00+01:00,0.6,3.8,3.3,-0.3,2022-01-22 20:00:00+01:00,3.3,19.1,24.6,7.6,5.7,0.3,23.9,-9.2,-1.3,23.9,4.6
2022-01-23 03:00:00+01:00,1.3,3.7,3.3,-0.7,2022-01-22 20:00:00+01:00,3.2,19.4,24.0,7.3,7.1,2.4,24.5,-9.8,-1.5,21.9,4.3
2022-01-23 04:00:00+01:00,1.8,3.7,3.2,-1.0,2022-01-22 20:00:00+01:00,3.1,19.7,23.7,6.9,8.1,3.7,25.9,-10.3,-1.6,23.0,4.0
2022-01-23 05:00:00+01:00,1.9,3.8,3.0,-1.2,2022-01-22 20:00:00+01:00,3.0,20.3,23.6,6.5,8.9,4.9,27.4,-10.5,-1.7,23.4,3.7
2022-01-23 06:00:00+01:00,2.4,3.8,2.8,-1.6,2022-01-22 20:00:00+01:00,3.0,20.8,23.4,6.2,10.0,6.5,28.3,-10.9,-1.8,24.3,3.3
2022-01-23 07:00:00+01:00,2.9,4.0,2.8,-1.0,2022-01-22 20:00:00+01:00,2.8,21.1,23.1,5.8,9.4,7.3,29.2,-11.2,-2.1,25.3,2.9
2022-01-23 08:00:00+01:00,2.7,4.3,3.5,0.7,2022-01-23 08:00:00+01:00,6.0,21.6,23.2,5.5,9.3,6.6,32.5,-8.1,-2.2,25.9,3.2
2022-01-23 09:00:00+01:00,3.8,4.4,3.5,2.1,2022-01-23 08:00:00+01:00,6.0,22.1,22.3,5.5,8.6,5.7,32.5,-8.0,-3.0,27.4,3.3
2022-01-23 10:00:00+01:00,4.6,4.7,3.7,4.8,2022-01-23 08:00:00+01:00,6.0,22.9,23.5,5.5,7.3,4.1,31.2,-7.9,-1.8,28.5,3.3
2022-01-23 11:00:00+01:00,5.3,4.9,4.1,7.6,2022-01-23 08:00:00+01:00,4.5,21.7,24.7,7.4,6.9,2.9,29.7,-7.8,-1.7,29.4,4.2
2022-01-23 12:00:00+01:00,5.7,5.2,4.5,10.0,2022-01-23 08:00:00+01:00,4.5,20.8,26.3,9.2,7.7,1.3,28.0,-7.7,-1.6,29.7,5.3
2022-01-23 13:00:00+01:00,6.4,5.4,4.8,11.6,2022-01-23 08:00:00+01:00,5.1,20.1,28.1,10.4,6.9,-0.1,26.3,-7.6,-0.8,30.8,6.1
2022-01-23 14:00:00+01:00,5.7,5.5,5.1,12.5,2022-01-23 08:00:00+01:00,5.4,19.7,29.7,11.9,6.2,-1.2,25.4,-7.5,-1.7,29.0,6.7
2022-01-23 15:00:00+01:00,5.2,5.5,5.7,13.4,2022-01-23 08:00:00+01:00,5.6,19.5,30.9,13.1,6.1,-1.8,24.7,-8.3,-2.2,27.8,7.6
2022-01-23 16:00:00+01:00,4.5,5.5,5.2,11.9,2022-01-23 08:00:00+01:00,6.3,19.3,32.4,13.8,5.6,-2.0,24.3,-9.4,-3.5,26.0,7.1
2022-01-23 17:00:00+01:00,3.5,6.0,4.9,9.7,2022-01-23 08:00:00+01:00,5.4,19.5,31.9,14.5,5.6,-1.3,24.0,-10.4,-4.8,25.3,6.7
2022-01-23 18:00:00+01:00,1.8,5.5,3.8,8.0,2022-01-23 08:00:00+01:00,4.9,19.2,31.5,13.3,5.6,-1.0,24.1,-10.6,-5.0,24.2,5.9
2022-01-23 19:00:00+01:00,0.6,5.4,3.8,5.7,2022-01-23 08:00:00+01:00,4.6,19.6,30.9,12.0,5.5,-0.7,24.1,-10.6,-5.4,22.5,5.7
2022-01-23 20:00:00+01:00,0.6,5.9,4.6,3.9,2022-01-23 20:00:00+01:00,4.9,19.5,31.5,11.1,6.1,-0.6,24.9,-8.7,-4.8,27.5,5.3
2022-01-23 21:00:00+01:00,-0.1,5.8,4.3,3.1,2022-01-23 20:00:00+01:00,4.6,19.7,30.8,10.3,5.9,-0.8,24.5,-9.7,-5.2,24.7,5.1
2022-01-23 22:00:00+01:00,-1.1,5.7,4.1,2.4,2022-01-23 20:00:00+01:00,4.6,19.8,29.6,9.6,5.8,-0.9,24.1,-10.5,-5.4,22.4,5.0
2022-01-23 23:00:00+01:00,-0.2,5.6,3.6,1.5,2022-01-23 20:00:00+01:00,4.4,19.8,28.3,8.9,5.9,-1.0,23.7,-11.3,-5.7,20.1,4.9
2022-01-24 00:00:00+01:00,0.4,5.4,3.0,1.0,2022-01-23 20:00:00+01:00,4.0,19.6,27.2,8.1,6.2,-0.7,23.4,-12.0,-5.9,20.0,4.9
2022-01-24 01:00:00+01:00,0.6,5.3,2.6,0.8,2022-01-23 20:00:00+01:00,3.7,19.5,26.4,7.7,7.1,0.8,23.7,-12.7,-6.2,19.9,5.0
2022-01-24 02:00:00+01:00,0.8,5.4,2.1,0.6,2022-01-23 20:00:00+01:00,3.5,19.8,25.8,7.3,8.2,3.3,24.6,-13.3,-6.4,19.8,5.1
2022-01-24 03:00:00+01:00,1.2,5.4,1.6,0.3,2022-01-23 20:00:00+01:00,3.4,20.3,25.2,6.9,9.2,5.7,25.5,-12.8,-6.6,19.4,5.3
2022-01-24 04:00:00+01:00,1.3,5.4,1.1,0.1,2022-01-23 20:00:00+01:00,3.3,20.6,25.1,6.6,9.5,7.1,26.7,-12.4,-6.8,19.9,5.4
2022-01-24 05:00:00+01:00,1.4,5.3,0.7,-0.1,2022-01-23 20:00:00+01:00,3.1,20.9,24.8,6.3,10.4,8.2,28.2,-12.0,-7.0,20.2,5.5
2022-01-24 06:00:00+01:00,1.2,5.3,0.4,-0.3,2022-01-23 20:00:00+01:00,3.0,21.3,24.4,6.0,11.1,8.9,29.0,-12.9,-7.2,20.3,5.6
2022-01-24 07:00:00+01:00,1.3,4.7,0.0,-0.8,2022-01-23 20:00:00+01:00,2.9,21.5,24.0,5.8,11.8,9.6,29.8,-13.1,-6.9,20.7,5.6
2022-01-24 08:00:00+01:00,2.0,5.0,-0.4,0.9,2022-01-24 08:00:00+01:00,4.8,22.4,23.5,6.0,10.8,8.7,32.0,-8.6,-3.8,21.8,5.7
2022-01-24 09:00:00+01:00,2.9,5.1,-1.3,2.5,2022-01-24 08:00:00+01:00,4.8,23.0,22.4,6.0,9.0,7.1,31.3,-8.7,-3.7,22.4,5.6
2022-01-24 10:00:00+01:00,4.0,5.2,0.3,4.2,2022-01-24 08:00:00+01:00,4.8,22.3,23.4,6.0,8.8,5.5,30.3,-8.8,-3.2,22.9,5.7
2022-01-24 11:00:00+01:00,3.5,5.4,1.9,7.4,2022-01-24 08:00:00+01:00,3.6,22.0,24.8,7.6,7.5,4.0,29.2,-8.9,-2.6,23.5,6.2
